subscriber_id,age,country,profession_segment,plan_type,monthly_price_usd,tenure_months,auto_renew_enabled,days_until_renewal,payment_method,weekly_learning_hours,sessions_per_week,avg_session_duration_minutes,days_since_last_login,courses_started,courses_completed,active_courses_count,avg_course_progress_pct,certificates_earned,quiz_attempts_last_30d,assignment_submissions_last_30d,forum_posts_last_30d,payment_failures_last_6m,refund_requests_last_12m,support_tickets_last_90d,avg_support_resolution_hours,email_open_rate,recommendation_click_rate,churn_label
SUB_001077,36,Germany,software_engineer,basic,14.51,16,1,15,paypal,2.5,0,22.9,16,0,0,0,18.7,0,3,3,1,0,1,3,57.2,0.307,0.238,1
SUB_001078,33,UK,designer,basic,11.17,8,0,24,credit_card,0.8,3,50.9,16,6,1,5,42.9,1,16,3,1,0,0,1,19.2,0.375,0.183,1
SUB_001079,39,India,designer,basic,10.87,10,0,0,bank_transfer,2.1,4,37.1,14,2,1,2,37.4,1,7,5,0,1,0,1,21.5,0.107,0.077,0
SUB_001080,32,Brazil,data_analyst,standard,26.95,19,1,23,debit_card,6.1,7,36.9,9,7,1,6,80.8,1,14,11,2,0,0,2,44.8,0.364,0.309,0
SUB_001081,31,Canada,marketing,basic,14.87,2,1,0,bank_transfer,8.0,3,23.9,16,0,0,0,30.1,0,8,0,2,0,1,5,53.5,0.249,0.185,0
SUB_001082,49,India,other,standard,27.49,20,0,18,credit_card,7.4,8,52.0,21,2,0,3,58.4,0,14,6,1,0,0,1,25.0,0.633,0.445,0
SUB_001083,33,Germany,data_analyst,premium,45.68,22,0,5,credit_card,9.9,4,51.9,5,1,0,1,44.8,0,5,5,2,0,0,0,1.4,0.486,0.339,0
SUB_001084,40,Canada,software_engineer,basic,12.09,5,1,10,paypal,6.8,4,62.6,16,3,1,2,37.1,1,5,4,0,0,0,0,5.7,0.091,0.01,0
SUB_001085,32,Brazil,software_engineer,standard,23.83,3,1,23,bank_transfer,4.2,0,40.2,23,3,1,2,27.6,1,5,4,0,0,0,1,12.5,0.397,0.186,0
SUB_001086,47,USA,marketing,basic,14.25,4,0,6,paypal,2.8,3,11.0,31,3,1,2,7.6,1,7,4,1,0,0,0,4.2,0.118,0.0,1
SUB_001087,28,USA,teacher,basic,13.85,6,1,2,debit_card,7.8,5,51.9,6,1,0,1,14.6,0,11,3,1,1,0,3,50.5,0.352,0.211,0
SUB_001088,29,India,software_engineer,standard,25.88,5,1,27,credit_card,7.9,4,66.5,21,6,2,4,60.6,2,10,7,2,0,0,0,6.1,0.205,0.031,0
SUB_001089,46,Brazil,teacher,premium,45.49,17,1,5,upi,4.0,6,44.4,21,6,1,6,53.1,0,17,10,2,0,0,2,31.3,0.056,0.0,0
SUB_001090,21,India,student,basic,14.68,11,0,0,upi,4.1,0,38.6,17,5,1,6,33.5,1,15,9,1,0,1,1,49.1,0.732,0.351,0
SUB_001091,46,Brazil,data_analyst,basic,13.26,14,0,7,debit_card,8.3,3,27.2,6,3,2,1,60.1,1,10,6,1,1,0,0,1.0,0.438,0.338,0
SUB_001092,41,USA,teacher,basic,14.84,21,1,24,credit_card,5.1,3,52.3,16,5,1,4,69.6,1,14,8,1,0,0,1,26.2,0.399,0.14,1
SUB_001093,32,USA,software_engineer,basic,12.89,18,0,24,paypal,10.0,1,34.4,14,5,1,4,44.2,1,13,11,1,0,0,0,4.3,0.792,0.425,0
SUB_001094,21,USA,designer,basic,14.1,30,0,13,paypal,3.4,5,20.4,12,3,0,4,65.4,0,14,8,1,1,0,0,1.3,0.457,0.264,0
SUB_001095,33,India,software_engineer,standard,28.12,24,1,3,paypal,0.5,4,32.8,15,1,0,1,20.8,0,0,0,0,0,0,2,50.8,0.228,0.072,1
SUB_001096,34,India,teacher,basic,11.68,10,0,3,credit_card,5.6,5,46.3,11,3,1,1,47.3,0,5,4,2,0,1,4,67.8,0.28,0.148,0
SUB_001097,26,India,student,standard,29.63,16,1,22,debit_card,5.1,5,40.4,4,6,3,3,53.1,3,14,4,1,1,0,0,4.1,0.548,0.351,0
SUB_001098,37,India,job_seeker,standard,20.21,30,0,22,upi,8.0,6,60.9,12,6,2,4,89.8,1,7,5,3,0,0,0,3.5,0.442,0.273,0
SUB_001099,28,UK,software_engineer,standard,27.68,9,1,15,paypal,4.9,5,30.9,20,3,2,1,49.0,1,11,8,0,0,0,1,50.1,0.222,0.061,0
SUB_001100,32,Germany,job_seeker,basic,14.82,17,1,10,paypal,4.2,6,41.7,13,3,0,3,55.0,0,12,1,3,0,0,1,33.2,0.319,0.21,0
SUB_001101,40,India,data_analyst,premium,46.77,36,1,21,debit_card,11.1,7,37.4,17,3,1,3,61.5,0,11,6,2,0,0,2,31.0,0.239,0.043,0
SUB_001102,42,Brazil,teacher,basic,13.23,18,1,6,paypal,10.3,5,41.8,12,4,1,2,36.7,0,7,2,1,0,0,0,4.0,0.38,0.28,0
SUB_001103,37,Brazil,software_engineer,standard,25.61,5,0,29,credit_card,4.5,4,56.1,18,0,0,1,0.0,0,12,7,0,0,0,0,1.7,0.0,0.0,1
SUB_001104,18,Brazil,other,basic,13.8,3,0,0,debit_card,0.0,3,30.6,21,1,0,1,33.0,0,9,4,0,0,1,2,34.9,0.522,0.236,1
SUB_001105,22,Brazil,student,standard,28.65,6,0,8,bank_transfer,7.6,4,45.7,11,5,2,4,61.0,0,8,13,3,0,0,0,2.1,0.291,0.217,0
SUB_001106,19,India,student,basic,13.01,10,1,29,upi,3.4,4,24.7,16,6,0,5,46.6,0,13,5,3,0,0,2,30.7,0.265,0.036,0
SUB_001107,32,Germany,marketing,basic,14.07,34,1,28,bank_transfer,0.1,2,32.0,13,2,0,0,0.0,0,0,0,1,0,1,2,44.3,0.205,0.114,1
SUB_001108,25,UK,student,basic,11.55,22,0,5,credit_card,7.4,1,24.4,16,4,1,4,44.5,0,11,7,2,2,0,3,54.6,0.215,0.005,1
SUB_001109,36,UK,software_engineer,basic,11.13,9,1,23,credit_card,4.9,4,10.3,23,9,2,6,69.4,0,18,10,0,0,0,1,26.2,0.115,0.089,0
SUB_001110,47,India,other,premium,48.6,6,1,30,upi,9.0,7,57.0,13,8,2,6,66.6,1,24,10,2,0,0,0,7.9,0.538,0.336,0
SUB_001111,39,Canada,other,standard,26.77,6,0,12,paypal,5.4,6,27.1,38,2,0,2,58.6,0,12,7,2,0,1,0,5.0,0.359,0.047,0
SUB_001112,23,India,data_analyst,basic,10.93,40,0,20,credit_card,9.5,4,49.3,20,3,1,2,45.8,0,6,4,3,0,0,1,7.9,0.239,0.133,0
SUB_001113,18,India,other,standard,26.79,5,0,11,upi,1.8,2,39.4,16,2,0,2,20.5,0,8,0,0,1,0,1,11.6,0.174,0.076,1
SUB_001114,35,USA,designer,premium,47.87,20,1,22,credit_card,7.8,5,42.9,6,9,6,4,61.9,2,17,10,0,0,0,2,41.3,0.607,0.512,0
SUB_001115,32,USA,software_engineer,standard,27.95,19,1,18,bank_transfer,10.6,4,38.6,7,3,1,2,61.9,1,16,6,0,0,0,0,6.2,0.561,0.446,0
SUB_001116,26,USA,teacher,basic,10.17,10,0,25,debit_card,7.2,4,59.5,4,0,0,0,31.1,0,2,3,0,0,0,0,5.4,0.694,0.479,0
SUB_001117,21,India,finance,premium,53.35,5,0,16,credit_card,2.9,2,18.5,23,4,2,3,63.6,2,15,3,1,0,0,2,27.1,0.581,0.377,0
SUB_001118,28,Canada,other,basic,13.24,16,0,22,credit_card,6.6,3,26.8,23,3,1,2,24.9,0,8,1,2,0,0,3,41.8,0.299,0.087,1
SUB_001119,32,India,software_engineer,standard,29.4,32,1,20,debit_card,5.7,4,47.9,20,5,3,2,51.6,3,15,3,1,0,0,0,3.9,0.017,0.0,0
SUB_001120,39,India,finance,standard,27.12,4,0,0,credit_card,3.9,5,38.1,16,2,0,3,60.0,0,7,4,3,0,0,2,27.7,0.653,0.395,0
SUB_001121,23,Brazil,student,premium,55.92,12,1,8,credit_card,2.3,4,36.0,14,2,1,0,32.0,1,3,2,0,0,0,2,53.7,0.305,0.181,0
SUB_001122,27,Brazil,student,premium,58.08,18,1,24,bank_transfer,9.5,6,65.8,11,1,0,1,29.6,0,3,7,0,0,0,1,31.8,0.0,0.055,0
SUB_001123,19,Canada,student,premium,53.49,31,1,21,debit_card,10.9,2,62.5,37,6,0,6,62.4,0,22,8,0,0,0,0,6.7,0.126,0.082,0
SUB_001124,44,Canada,other,basic,11.44,2,0,26,paypal,2.6,1,45.4,13,2,0,4,38.3,0,15,8,1,0,1,2,26.4,0.335,0.149,1
SUB_001125,28,USA,job_seeker,premium,57.39,17,1,24,debit_card,5.0,6,38.5,6,8,2,6,71.3,0,23,7,1,0,0,1,58.4,0.363,0.248,0
SUB_001126,39,USA,teacher,basic,13.73,31,1,22,credit_card,7.9,5,69.9,12,4,1,2,44.4,1,10,2,2,0,0,4,72.8,0.315,0.172,0
SUB_001127,30,India,marketing,basic,12.11,20,0,7,upi,8.2,5,40.5,9,4,2,1,52.0,2,4,4,0,0,0,0,7.9,0.439,0.315,0
SUB_001128,42,Germany,software_engineer,standard,27.1,7,1,26,debit_card,6.0,7,53.9,39,1,0,2,75.5,0,5,0,2,0,0,2,45.5,0.156,0.007,0
SUB_001129,23,Germany,student,standard,28.67,13,1,1,bank_transfer,7.4,5,55.8,5,2,1,1,40.2,1,4,7,0,0,1,2,50.6,0.127,0.251,0
SUB_001130,28,India,software_engineer,standard,29.75,22,0,17,paypal,8.7,9,40.7,8,6,1,5,74.5,1,22,5,2,0,0,0,4.2,0.326,0.296,0
SUB_001131,33,UK,data_analyst,standard,29.51,23,0,3,debit_card,7.5,5,30.8,9,8,2,6,65.6,2,23,10,2,0,0,0,7.6,0.722,0.563,0
SUB_001132,32,USA,teacher,premium,46.5,20,1,0,debit_card,8.7,5,48.7,5,5,3,3,86.8,2,12,10,3,0,0,0,6.6,0.475,0.294,0
SUB_001133,37,India,marketing,basic,12.1,14,0,23,upi,2.6,5,22.3,17,2,0,3,28.0,0,9,4,1,0,1,3,46.1,0.226,0.162,1
SUB_001134,19,India,student,basic,10.54,11,1,20,debit_card,8.5,5,29.1,17,0,0,1,25.1,0,4,0,0,0,0,1,6.9,0.562,0.256,0
SUB_001135,22,UK,student,premium,44.94,24,0,11,bank_transfer,2.4,4,26.5,13,3,1,2,25.7,1,5,6,0,0,0,0,4.1,0.685,0.312,0
SUB_001136,24,India,student,basic,14.4,16,0,15,credit_card,5.5,2,52.5,9,5,1,4,65.9,1,14,10,2,0,0,0,4.7,0.468,0.405,0
SUB_001137,34,Canada,data_analyst,standard,23.6,13,1,29,credit_card,6.2,6,40.4,17,3,1,3,45.0,1,12,5,2,0,0,1,19.4,0.151,0.152,0
SUB_001138,49,USA,other,standard,26.2,7,0,22,credit_card,3.3,4,50.3,16,1,0,1,41.6,0,1,1,0,0,0,1,42.0,0.558,0.339,0
SUB_001139,40,USA,finance,standard,26.65,7,1,30,paypal,9.3,5,47.6,15,1,0,0,11.2,0,3,3,1,0,0,0,10.0,0.467,0.179,0
SUB_001140,27,USA,job_seeker,standard,27.81,11,1,27,debit_card,3.4,4,52.6,9,5,1,5,71.0,1,13,4,1,0,1,1,37.0,0.467,0.39,0
SUB_001141,35,Canada,marketing,basic,10.9,18,0,17,paypal,9.7,3,85.1,21,5,1,5,96.4,0,14,11,2,0,0,0,3.7,0.304,0.252,0
SUB_001142,36,Germany,data_analyst,premium,46.09,17,1,4,paypal,10.1,4,26.2,12,2,1,0,23.5,0,7,4,2,0,0,1,27.0,0.454,0.231,0
SUB_001143,24,UK,student,basic,12.23,16,1,15,bank_transfer,8.8,4,46.2,21,4,0,4,48.2,0,10,2,2,0,0,0,3.1,0.475,0.234,0
SUB_001144,18,USA,job_seeker,basic,11.81,12,1,8,credit_card,9.3,5,52.0,11,3,1,3,63.0,1,15,4,1,0,0,0,1.6,0.537,0.467,0
SUB_001145,31,India,teacher,basic,14.9,22,1,8,bank_transfer,9.7,4,41.9,34,1,0,1,12.2,0,4,0,0,0,0,0,5.3,0.201,0.159,1
SUB_001146,18,Canada,student,standard,28.34,25,0,1,upi,6.9,5,5.1,8,4,2,3,59.1,2,15,2,0,0,0,0,1.0,0.433,0.288,0
SUB_001147,44,Canada,marketing,standard,24.79,5,0,13,credit_card,5.3,5,34.5,14,3,1,1,44.3,1,1,7,0,0,0,3,35.6,0.52,0.333,0
SUB_001148,33,USA,marketing,premium,57.58,8,1,10,credit_card,4.1,4,29.8,13,2,0,2,25.6,0,11,4,2,0,1,2,58.4,0.538,0.286,1
SUB_001149,32,Canada,finance,standard,23.47,40,1,1,credit_card,9.0,7,48.1,8,7,3,4,46.9,1,13,9,2,0,0,1,22.6,0.143,0.181,0
SUB_001150,44,Canada,other,standard,27.85,11,1,15,paypal,9.8,3,19.7,13,4,1,4,48.8,0,7,8,1,1,0,1,9.8,0.319,0.068,0
SUB_001151,37,UK,designer,premium,44.46,11,1,20,debit_card,8.6,6,42.6,14,1,0,1,28.9,0,2,2,1,0,0,0,2.4,0.476,0.227,0
SUB_001152,24,Canada,designer,standard,27.71,6,1,18,credit_card,3.8,3,24.0,11,2,0,2,8.3,0,7,0,1,1,0,3,65.3,0.399,0.188,1
SUB_001153,22,UK,student,standard,24.55,23,1,12,credit_card,5.5,3,33.5,17,3,1,2,50.9,0,5,4,1,0,0,2,26.6,0.592,0.334,0
SUB_001154,21,UK,student,standard,21.06,46,1,16,debit_card,1.3,6,16.0,21,4,2,2,35.3,1,11,8,3,0,0,0,6.1,0.374,0.217,0
SUB_001155,21,USA,software_engineer,basic,11.36,6,0,26,paypal,5.6,3,21.9,22,1,0,1,34.7,0,3,0,0,0,1,4,68.6,0.566,0.34,1
SUB_001156,20,UK,student,premium,48.04,24,0,28,debit_card,3.8,6,39.0,6,3,1,2,43.1,0,8,0,0,0,0,2,41.3,0.213,0.165,0
SUB_001157,32,India,teacher,basic,13.74,6,0,30,upi,7.0,4,53.7,20,1,0,1,19.4,0,3,2,0,1,0,1,40.9,0.294,0.116,1
SUB_001158,33,Brazil,teacher,standard,20.72,21,0,0,paypal,4.7,4,39.8,15,2,0,3,25.4,0,5,4,0,1,0,1,42.7,0.384,0.224,1
SUB_001159,18,Canada,student,standard,26.59,6,1,20,debit_card,7.2,6,40.4,13,3,1,3,65.8,1,19,5,2,0,1,1,9.0,0.197,0.051,0
SUB_001160,34,India,job_seeker,premium,54.31,2,0,18,upi,10.1,0,44.8,10,1,0,1,39.2,0,9,2,1,1,0,0,1.0,0.231,0.011,0
SUB_001161,22,Canada,student,premium,53.07,39,0,15,paypal,5.0,5,28.4,18,1,0,3,31.2,0,4,4,3,0,2,3,42.9,0.344,0.208,0
SUB_001162,34,India,software_engineer,standard,27.6,9,0,24,credit_card,9.3,7,38.2,7,4,2,3,77.0,2,15,9,1,1,0,2,41.8,0.323,0.311,0
SUB_001163,37,Germany,software_engineer,standard,21.77,4,1,12,paypal,6.8,3,49.8,10,2,0,3,52.7,0,17,3,2,0,1,2,46.1,0.1,0.082,1
SUB_001164,27,UK,data_analyst,basic,12.93,14,0,27,paypal,2.4,3,30.3,31,4,0,5,50.1,0,10,5,3,0,1,0,3.6,0.0,0.004,1
SUB_001165,37,India,software_engineer,standard,29.4,18,1,18,paypal,6.8,6,56.1,14,4,1,3,60.2,0,22,8,1,1,0,2,58.4,0.468,0.269,0
SUB_001166,31,Canada,marketing,premium,52.21,24,1,2,debit_card,7.0,4,40.8,16,6,3,3,74.9,1,11,8,2,0,0,0,4.4,0.059,0.158,1
SUB_001167,26,Canada,data_analyst,premium,52.22,10,0,2,credit_card,7.5,3,51.7,14,3,1,2,48.4,0,4,6,3,0,0,2,43.7,0.354,0.202,0
SUB_001168,41,USA,other,premium,54.72,10,1,29,credit_card,6.3,7,33.2,9,4,2,2,29.2,2,16,3,1,0,0,0,1.5,0.484,0.244,0
SUB_001169,27,India,student,basic,11.66,9,1,0,debit_card,2.6,2,44.5,9,3,1,2,38.2,1,8,2,1,0,0,0,4.4,0.325,0.139,0
SUB_001170,25,Germany,student,premium,54.0,13,1,2,credit_card,1.5,4,46.8,19,4,0,5,68.1,0,8,9,3,0,0,1,29.7,0.458,0.234,1
SUB_001171,25,USA,student,premium,58.31,19,1,15,credit_card,3.9,5,30.7,8,6,1,5,46.5,1,22,9,4,0,1,4,66.3,0.412,0.282,1
SUB_001172,29,Brazil,finance,basic,10.04,15,0,20,paypal,3.9,4,19.7,9,4,1,3,46.1,0,11,5,2,0,0,1,34.7,0.423,0.375,0
SUB_001173,18,USA,student,standard,28.69,8,1,7,paypal,5.9,1,24.5,13,3,1,1,5.6,1,6,5,4,0,0,0,4.5,0.175,0.132,0
SUB_001174,36,India,job_seeker,standard,22.18,12,1,22,upi,7.1,4,39.4,20,1,0,2,37.4,0,9,4,0,1,0,3,49.7,0.375,0.237,1
SUB_001175,50,USA,marketing,standard,24.55,5,0,15,credit_card,7.4,4,37.3,14,2,0,2,15.8,0,9,0,2,0,0,1,36.8,0.076,0.084,0
SUB_001176,46,USA,marketing,premium,57.04,11,1,27,credit_card,6.7,5,66.4,10,3,1,4,53.7,1,12,6,3,1,0,2,48.7,0.667,0.458,0
SUB_001177,31,UK,designer,standard,28.23,10,0,12,paypal,8.7,6,33.4,17,2,1,1,34.5,0,6,4,3,0,0,1,29.6,0.259,0.113,0
SUB_001178,19,India,student,standard,28.91,24,0,12,upi,4.7,4,57.8,17,7,2,6,80.0,1,18,13,2,0,0,1,36.3,0.425,0.348,1
SUB_001179,25,UK,software_engineer,standard,29.39,14,1,10,upi,4.1,6,67.6,13,5,2,2,57.0,1,7,3,1,0,0,2,36.2,0.422,0.28,0
SUB_001180,21,USA,software_engineer,standard,24.46,11,0,3,paypal,8.6,3,43.6,11,3,1,1,44.5,1,9,0,1,0,0,2,33.5,0.279,0.204,0
SUB_001181,33,Brazil,designer,premium,53.12,12,1,3,debit_card,4.3,3,17.8,17,1,0,2,36.4,0,6,6,1,0,0,1,20.9,0.513,0.196,1
SUB_001182,46,Germany,software_engineer,standard,23.89,11,0,14,bank_transfer,5.8,4,33.3,8,5,2,3,80.1,1,12,9,2,1,0,0,5.3,0.408,0.345,0
SUB_001183,22,USA,student,basic,11.74,5,0,27,credit_card,4.6,3,54.7,20,4,1,3,27.2,1,17,12,2,0,1,3,55.3,0.103,0.045,0
SUB_001184,39,Brazil,other,basic,12.15,19,0,3,credit_card,6.8,4,40.4,7,2,1,1,10.0,1,4,2,1,0,1,2,43.2,0.715,0.365,1
SUB_001185,27,India,student,basic,13.71,2,1,7,debit_card,4.3,2,53.6,14,1,0,2,20.3,0,14,4,0,0,1,3,70.8,0.241,0.143,1
SUB_001186,25,Brazil,job_seeker,standard,25.0,8,1,23,debit_card,6.8,3,48.4,13,3,1,3,84.5,1,12,5,1,0,1,1,21.9,0.318,0.271,0
SUB_001187,50,UK,teacher,premium,56.27,7,0,1,credit_card,9.3,4,26.2,12,3,0,5,45.0,0,17,7,1,0,0,0,6.3,0.485,0.372,1
SUB_001188,49,India,software_engineer,basic,13.72,9,0,14,debit_card,6.7,5,50.3,8,3,1,3,71.9,0,2,6,2,2,0,3,33.4,0.59,0.31,0
SUB_001189,22,Germany,student,basic,10.09,19,1,22,credit_card,7.3,6,80.3,13,2,1,2,58.5,0,15,8,0,0,0,0,7.9,0.397,0.226,0
SUB_001190,21,UK,student,basic,13.14,11,1,27,debit_card,6.9,7,31.8,14,6,2,3,57.6,2,13,9,1,0,1,1,36.9,0.588,0.359,0
SUB_001191,39,India,finance,standard,24.36,12,1,26,paypal,7.7,2,63.7,19,3,1,1,57.6,1,19,8,1,0,0,1,29.1,0.284,0.085,0
SUB_001192,31,USA,finance,premium,49.12,18,1,13,debit_card,6.5,4,78.0,17,0,0,1,36.2,0,0,4,0,0,0,0,5.5,0.162,0.085,0
SUB_001193,24,Germany,teacher,standard,28.17,17,1,27,credit_card,3.3,4,27.8,20,1,0,2,54.1,0,12,4,0,0,0,1,38.4,0.181,0.101,0
SUB_001194,48,USA,other,standard,25.47,16,0,20,debit_card,7.5,5,23.2,9,5,2,4,93.9,1,22,5,2,0,1,2,43.9,0.352,0.261,0
SUB_001195,43,India,finance,standard,28.85,12,0,1,debit_card,6.8,8,32.5,10,2,0,1,39.9,0,9,5,3,0,0,0,4.7,0.202,0.221,0
SUB_001196,23,Canada,student,basic,13.55,24,1,28,debit_card,2.7,0,19.5,15,2,0,2,24.5,0,9,2,0,0,1,2,32.7,0.042,0.008,1
SUB_001197,23,Brazil,software_engineer,standard,25.52,7,1,2,bank_transfer,2.4,3,30.5,10,0,0,0,34.6,0,2,1,0,0,1,1,40.0,0.553,0.402,0
SUB_001198,20,Brazil,job_seeker,standard,27.54,11,0,10,credit_card,8.9,6,56.4,3,3,2,1,45.3,1,6,7,2,0,0,2,9.8,0.687,0.521,0
SUB_001199,34,UK,software_engineer,standard,20.37,9,1,6,credit_card,7.6,5,12.7,24,4,1,2,37.4,0,11,3,2,0,1,0,3.8,0.083,0.048,0
SUB_001200,21,India,student,premium,40.53,9,1,15,upi,9.8,6,43.5,9,3,1,3,67.9,0,11,3,3,0,0,1,11.8,0.364,0.176,0
SUB_001201,31,UK,teacher,standard,20.82,6,1,21,credit_card,8.0,1,50.7,10,2,0,1,55.5,0,2,4,1,0,0,0,3.6,0.329,0.285,0
SUB_001202,42,India,data_analyst,standard,24.37,20,1,21,bank_transfer,5.8,5,49.1,16,1,0,2,63.9,0,4,7,3,0,0,1,45.0,0.511,0.378,0
SUB_001203,43,India,other,premium,44.7,17,1,27,credit_card,1.8,2,48.2,20,0,0,1,22.2,0,0,2,1,0,1,1,34.6,0.483,0.192,0
SUB_001204,45,Germany,finance,premium,59.68,10,0,6,credit_card,2.7,5,53.5,8,2,0,3,58.3,0,4,2,2,0,0,1,43.2,0.468,0.405,0
SUB_001205,20,USA,student,standard,25.41,16,0,21,credit_card,4.4,2,52.9,23,2,0,3,22.8,0,14,3,1,0,0,0,3.2,0.062,0.0,1
SUB_001206,32,UK,other,basic,13.3,21,0,10,credit_card,6.1,3,26.4,13,4,1,4,54.2,1,8,1,2,0,0,0,6.3,0.185,0.223,0
SUB_001207,40,UK,software_engineer,standard,22.78,30,1,1,paypal,4.9,7,82.3,14,2,0,1,20.6,0,0,0,3,0,1,1,24.6,0.094,0.13,0
SUB_001208,37,USA,software_engineer,standard,23.21,4,1,7,paypal,1.5,2,22.7,18,3,0,2,57.5,0,1,3,1,0,0,1,27.6,0.113,0.0,1
SUB_001209,46,India,data_analyst,basic,11.67,11,1,6,upi,10.0,5,34.6,8,4,1,3,76.8,0,7,9,0,0,0,1,23.1,0.683,0.476,0
SUB_001210,24,Brazil,student,basic,13.48,25,1,5,bank_transfer,6.7,2,38.1,17,3,1,1,35.2,1,7,3,0,0,1,0,1.0,0.401,0.184,0
SUB_001211,48,Germany,marketing,basic,12.36,41,1,15,credit_card,10.9,1,55.3,9,2,0,1,42.4,0,7,2,0,0,0,1,34.0,0.448,0.343,0
SUB_001212,24,USA,student,standard,25.17,15,1,20,debit_card,8.2,5,53.2,22,4,1,3,75.0,0,13,7,0,0,0,0,6.7,0.235,0.187,0
SUB_001213,42,India,data_analyst,standard,25.91,20,1,10,paypal,7.7,3,66.0,17,3,1,2,25.7,1,19,3,2,2,0,3,64.9,0.355,0.228,0
SUB_001214,31,Canada,data_analyst,basic,13.83,1,1,21,credit_card,1.2,5,77.3,9,2,1,2,28.9,1,13,8,3,0,1,0,7.3,0.257,0.122,0
SUB_001215,34,UK,teacher,basic,10.44,15,1,29,credit_card,2.3,8,39.6,11,6,0,5,28.5,0,17,9,1,0,2,2,70.3,0.301,0.19,1
SUB_001216,33,India,job_seeker,standard,27.76,10,1,2,upi,11.1,5,74.8,17,0,0,0,61.9,0,1,2,0,0,0,1,7.2,0.189,0.111,0
SUB_001217,27,India,student,basic,12.81,19,1,17,upi,2.7,4,55.4,11,6,2,4,30.4,1,14,2,2,0,0,1,23.6,0.44,0.241,0
SUB_001218,39,UK,data_analyst,basic,13.34,31,0,8,paypal,7.8,7,21.3,5,0,0,0,22.7,0,0,5,2,0,0,3,6.8,0.209,0.117,0
SUB_001219,33,USA,data_analyst,standard,23.27,12,1,16,paypal,9.5,7,54.8,9,3,1,3,73.5,1,6,6,2,0,0,2,33.8,0.464,0.321,0
SUB_001220,27,India,student,standard,24.08,11,1,1,debit_card,5.1,3,5.0,14,3,1,2,16.6,0,10,6,0,0,0,0,2.8,0.159,0.057,0
SUB_001221,21,Brazil,teacher,basic,11.15,8,1,26,paypal,0.9,3,51.4,15,0,0,1,16.8,0,3,6,1,0,1,3,44.6,0.08,0.0,0
SUB_001222,22,India,teacher,standard,29.78,2,1,9,credit_card,2.1,3,50.3,9,3,1,3,57.4,1,7,5,2,0,1,0,5.9,0.356,0.199,0
SUB_001223,39,Germany,software_engineer,basic,12.48,8,0,9,credit_card,10.0,6,61.8,13,2,0,2,29.7,0,14,0,1,0,0,1,24.1,0.388,0.208,0
SUB_001224,34,Brazil,data_analyst,standard,29.95,4,1,16,debit_card,4.9,4,14.6,25,2,0,3,42.4,0,1,4,1,0,1,2,47.2,0.154,0.069,1
SUB_001225,24,Germany,student,basic,12.44,4,0,7,debit_card,2.9,2,39.8,16,2,0,1,16.5,0,4,2,1,0,0,1,15.3,0.31,0.187,1
SUB_001226,34,USA,finance,basic,11.09,15,1,19,credit_card,5.7,2,44.9,12,2,1,1,0.0,0,4,1,2,0,0,0,5.1,0.139,0.006,0
SUB_001227,24,Germany,student,standard,25.06,5,0,5,credit_card,6.9,6,43.4,22,6,2,3,64.4,1,21,8,3,0,0,1,33.7,0.21,0.181,0
SUB_001228,27,India,other,standard,20.39,13,0,10,debit_card,2.8,5,46.2,8,5,1,5,83.3,1,26,5,2,0,0,0,4.0,0.485,0.285,0
SUB_001229,38,Brazil,teacher,basic,14.51,38,0,4,debit_card,7.0,3,33.4,14,3,1,2,24.2,1,6,5,0,0,0,0,5.4,0.345,0.245,1
SUB_001230,41,Germany,data_analyst,basic,14.08,9,1,23,debit_card,0.5,3,22.0,25,3,0,2,55.4,0,13,1,0,0,0,0,6.3,0.381,0.189,0
SUB_001231,43,Brazil,designer,premium,54.51,4,0,9,debit_card,8.0,8,73.4,11,5,3,3,83.9,1,19,7,0,0,0,1,29.7,0.279,0.266,0
SUB_001232,56,India,other,standard,26.09,33,1,22,upi,3.2,4,36.6,13,2,0,3,24.4,0,11,7,0,0,0,0,6.9,0.435,0.292,1
SUB_001233,35,India,designer,basic,12.89,6,1,0,paypal,6.7,7,46.2,17,2,0,2,30.4,0,0,3,1,0,0,2,52.8,0.599,0.306,1
SUB_001234,23,India,student,standard,29.96,9,0,7,upi,1.6,2,36.4,14,4,1,4,68.8,0,9,3,0,0,0,1,37.3,0.381,0.263,0
SUB_001235,21,USA,data_analyst,basic,11.38,23,0,3,debit_card,4.9,3,54.6,10,2,0,0,17.2,0,7,1,0,0,0,0,4.1,0.358,0.459,0
SUB_001236,24,Germany,job_seeker,standard,27.79,5,1,6,credit_card,2.4,2,41.9,22,2,0,2,34.8,0,10,1,0,0,0,1,13.5,0.156,0.117,0
SUB_001237,32,Canada,finance,basic,12.9,8,0,18,paypal,4.7,3,10.7,11,4,0,5,47.1,0,11,3,2,0,0,1,27.1,0.005,0.0,0
SUB_001238,42,USA,finance,basic,14.87,5,1,14,debit_card,6.2,2,25.0,24,4,0,4,42.8,0,10,5,2,0,0,3,33.5,0.0,0.0,0
SUB_001239,24,Brazil,job_seeker,basic,14.13,22,1,1,paypal,6.3,6,39.7,12,4,1,4,68.1,0,8,6,0,0,1,1,14.1,0.414,0.343,0
SUB_001240,32,India,job_seeker,standard,29.98,5,0,16,upi,7.0,2,21.8,11,2,1,0,37.3,0,8,3,0,0,1,0,2.4,0.649,0.299,0
